Player,Best_Rank,Best_Rank_Year,Latest_Pipeline_Year,Latest_Position,Latest_Team,Acquisition_Type,Acquisition_Confidence,Acquisition_Reason,BRef_Register_ID,BRef_Register_URL,Birth_Year,Birth_Country,Birth_State,Year,Age,Source,Games,Teams,Leagues,Levels,Table_Index
James Triantos,73,2025,2025,2B/OF,Chicago Cubs,High School,high,"BRef draft/bio text indicates high school path: James Triantos Positions: Second Baseman, Third Baseman and Centerfielder Bats: Right • Throws: Right 5-11 , 195lb (180cm, 88kg) Team: Chicago Cubs (minors, 40-man) Born: January 29, 2003 in Fairfax, VA us Draft : Drafted by the Chicago Cubs in the 2nd round of the 2021 MLB June Amateur Draft from James Madison HS (Vienna, VA) . High School: James Madison HS (Vienna, VA) Full Name: James Douglas Triantos View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Chicago Cubs in the 2nd round of the 2021 MLB June Amateur Draft from James Madison HS (Vienna, VA) . | High School: James Madison HS (Vienna, VA)",triant000jam,https://www.baseball-reference.com/register/player.fcgi?id=triant000jam,2003.0,,,2023,20,Pro,83,2 Teams,2 Lgs,A+-AA,0
James Triantos,73,2025,2025,2B/OF,Chicago Cubs,High School,high,"BRef draft/bio text indicates high school path: James Triantos Positions: Second Baseman, Third Baseman and Centerfielder Bats: Right • Throws: Right 5-11 , 195lb (180cm, 88kg) Team: Chicago Cubs (minors, 40-man) Born: January 29, 2003 in Fairfax, VA us Draft : Drafted by the Chicago Cubs in the 2nd round of the 2021 MLB June Amateur Draft from James Madison HS (Vienna, VA) . High School: James Madison HS (Vienna, VA) Full Name: James Douglas Triantos View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Chicago Cubs in the 2nd round of the 2021 MLB June Amateur Draft from James Madison HS (Vienna, VA) . | High School: James Madison HS (Vienna, VA)",triant000jam,https://www.baseball-reference.com/register/player.fcgi?id=triant000jam,2003.0,,,2024,21,Pro,115,2 Teams,2 Lgs,AA-AAA,0
James Wood,14,2024,2024,OF,Washington Nationals,High School,high,"BRef draft/bio text indicates high school path: High School: IMG Academy (Bradenton, FL)",wood--009jam,https://www.baseball-reference.com/register/player.fcgi?id=wood--009jam,2002.0,,,2021,18,Pro,26,Padres,ACL,Rk,0
James Wood,14,2024,2024,OF,Washington Nationals,High School,high,"BRef draft/bio text indicates high school path: High School: IMG Academy (Bradenton, FL)",wood--009jam,https://www.baseball-reference.com/register/player.fcgi?id=wood--009jam,2002.0,,,2022,19,Pro,76,3 Teams,3 Lgs,A-Rk,0
James Wood,14,2024,2024,OF,Washington Nationals,High School,high,"BRef draft/bio text indicates high school path: High School: IMG Academy (Bradenton, FL)",wood--009jam,https://www.baseball-reference.com/register/player.fcgi?id=wood--009jam,2002.0,,,2023,20,Pro,129,2 Teams,2 Lgs,AA-A+,0
James Wood,14,2024,2024,OF,Washington Nationals,High School,high,"BRef draft/bio text indicates high school path: High School: IMG Academy (Bradenton, FL)",wood--009jam,https://www.baseball-reference.com/register/player.fcgi?id=wood--009jam,2002.0,,,2024,21,Pro,131,Rochester | WSN,IL | NL,AAA | Maj,0
Jarred Kelenic,4,2021,2021,OF,Chicago White Sox,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the New York Mets in the 1st round (6th) of the 2018 MLB June Amateur Draft from Waukesha West HS (Waukesha, WI) . | High School: Waukesha West HS (Waukesha, WI)",keleni000jar,https://www.baseball-reference.com/register/player.fcgi?id=keleni000jar,1999.0,,,2018,18,Pro,56,2 Teams,2 Lgs,Rk,0
Jarred Kelenic,4,2021,2021,OF,Chicago White Sox,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the New York Mets in the 1st round (6th) of the 2018 MLB June Amateur Draft from Waukesha West HS (Waukesha, WI) . | High School: Waukesha West HS (Waukesha, WI)",keleni000jar,https://www.baseball-reference.com/register/player.fcgi?id=keleni000jar,1999.0,,,2019,19,Pro,117,3 Teams,3 Lgs,A-A+-AA,0
Jarred Kelenic,4,2021,2021,OF,Chicago White Sox,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the New York Mets in the 1st round (6th) of the 2018 MLB June Amateur Draft from Waukesha West HS (Waukesha, WI) . | High School: Waukesha West HS (Waukesha, WI)",keleni000jar,https://www.baseball-reference.com/register/player.fcgi?id=keleni000jar,1999.0,,,2021,21,Pro,123,Tacoma | SEA,AAAW | AL,AAA | Maj,0
Jesse Winker,67,2017,2018,OF,New York Mets,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (49th) of the 2012 MLB June Amateur Draft from Olympia HS (Orlando, FL) . | High School: Olympia HS (Orlando, FL)",winker001jes,https://www.baseball-reference.com/register/player.fcgi?id=winker001jes,1993.0,,,2012,18,Pro,62,Billings,PION,Rk,0
Jesse Winker,67,2017,2018,OF,New York Mets,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (49th) of the 2012 MLB June Amateur Draft from Olympia HS (Orlando, FL) . | High School: Olympia HS (Orlando, FL)",winker001jes,https://www.baseball-reference.com/register/player.fcgi?id=winker001jes,1993.0,,,2013,19,Pro,112,Dayton,MIDW,A,0
Jesse Winker,67,2017,2018,OF,New York Mets,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (49th) of the 2012 MLB June Amateur Draft from Olympia HS (Orlando, FL) . | High School: Olympia HS (Orlando, FL)",winker001jes,https://www.baseball-reference.com/register/player.fcgi?id=winker001jes,1993.0,,,2014,20,Pro,74,2 Teams,2 Lgs,A+-AA,0
Jesse Winker,67,2017,2018,OF,New York Mets,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (49th) of the 2012 MLB June Amateur Draft from Olympia HS (Orlando, FL) . | High School: Olympia HS (Orlando, FL)",winker001jes,https://www.baseball-reference.com/register/player.fcgi?id=winker001jes,1993.0,,,2015,21,Pro,123,Pensacola,SOUL,AA,0
Jeter Downs,44,2020,2021,SS,New York Yankees,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (32nd) of the 2017 MLB June Amateur Draft from Monsignor Edward Pace HS (Miami Gardens, FL) . | High School: Monsignor Edward Pace HS (Miami Gardens, FL)",downs-000jet,https://www.baseball-reference.com/register/player.fcgi?id=downs-000jet,1998.0,,,2017,18,Pro,50,Billings,PION,Rk,0
Jeter Downs,44,2020,2021,SS,New York Yankees,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (32nd) of the 2017 MLB June Amateur Draft from Monsignor Edward Pace HS (Miami Gardens, FL) . | High School: Monsignor Edward Pace HS (Miami Gardens, FL)",downs-000jet,https://www.baseball-reference.com/register/player.fcgi?id=downs-000jet,1998.0,,,2018,19,Pro,120,Dayton,MIDW,A,0
Jeter Downs,44,2020,2021,SS,New York Yankees,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Cincinnati Reds in the 1st round (32nd) of the 2017 MLB June Amateur Draft from Monsignor Edward Pace HS (Miami Gardens, FL) . | High School: Monsignor Edward Pace HS (Miami Gardens, FL)",downs-000jet,https://www.baseball-reference.com/register/player.fcgi?id=downs-000jet,1998.0,,,2019,20,Pro,119,2 Teams,2 Lgs,A+-AA,0
Jett Williams,45,2024,2026,3B/SS/OF,Milwaukee Brewers,High School,high,"BRef draft/bio text indicates high school path: Jett Williams Positions: Shortstop, Centerfielder and Second Baseman Bats: Right • Throws: Right 5-7 , 179lb (170cm, 81kg) Team: Milwaukee Brewers (minors) Born: November 3, 2003 in Dallas, TX us Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . High School: Rockwall-Heath HS (Heath, TX) Full Name: Jett Michael Williams View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . | High School: Rockwall-Heath HS (Heath, TX)",willia000jet,https://www.baseball-reference.com/register/player.fcgi?id=willia000jet,2003.0,,,2022,18,Pro,10,Mets,FCL,Rk,0
Jett Williams,45,2024,2026,3B/SS/OF,Milwaukee Brewers,High School,high,"BRef draft/bio text indicates high school path: Jett Williams Positions: Shortstop, Centerfielder and Second Baseman Bats: Right • Throws: Right 5-7 , 179lb (170cm, 81kg) Team: Milwaukee Brewers (minors) Born: November 3, 2003 in Dallas, TX us Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . High School: Rockwall-Heath HS (Heath, TX) Full Name: Jett Michael Williams View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . | High School: Rockwall-Heath HS (Heath, TX)",willia000jet,https://www.baseball-reference.com/register/player.fcgi?id=willia000jet,2003.0,,,2023,19,Pro,121,3 Teams,3 Lgs,A-A+-AA,0
Jett Williams,45,2024,2026,3B/SS/OF,Milwaukee Brewers,High School,high,"BRef draft/bio text indicates high school path: Jett Williams Positions: Shortstop, Centerfielder and Second Baseman Bats: Right • Throws: Right 5-7 , 179lb (170cm, 81kg) Team: Milwaukee Brewers (minors) Born: November 3, 2003 in Dallas, TX us Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . High School: Rockwall-Heath HS (Heath, TX) Full Name: Jett Michael Williams View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . | High School: Rockwall-Heath HS (Heath, TX)",willia000jet,https://www.baseball-reference.com/register/player.fcgi?id=willia000jet,2003.0,,,2024,20,Pro,33,3 Teams,3 Lgs,AA-AAA-A,0
Jett Williams,45,2024,2026,3B/SS/OF,Milwaukee Brewers,High School,high,"BRef draft/bio text indicates high school path: Jett Williams Positions: Shortstop, Centerfielder and Second Baseman Bats: Right • Throws: Right 5-7 , 179lb (170cm, 81kg) Team: Milwaukee Brewers (minors) Born: November 3, 2003 in Dallas, TX us Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . High School: Rockwall-Heath HS (Heath, TX) Full Name: Jett Michael Williams View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the New York Mets in the 1st round (14th) of the 2022 MLB June Amateur Draft from Rockwall-Heath HS (Heath, TX) . | High School: Rockwall-Heath HS (Heath, TX)",willia000jet,https://www.baseball-reference.com/register/player.fcgi?id=willia000jet,2003.0,,,2025,21,Pro,130,2 Teams,2 Lgs,AA-AAA,0
Jo Adell,6,2020,2020,OF,Los Angeles Angels,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Los Angeles Angels in the 1st round (10th) of the 2017 MLB June Amateur Draft from Ballard HS (Louisville, KY) . | High School: Ballard HS (Louisville, KY)",adell-000jo-,https://www.baseball-reference.com/register/player.fcgi?id=adell-000jo-,1999.0,,,2017,18,Pro,49,2 Teams,2 Lgs,Rk,0
Jo Adell,6,2020,2020,OF,Los Angeles Angels,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Los Angeles Angels in the 1st round (10th) of the 2017 MLB June Amateur Draft from Ballard HS (Louisville, KY) . | High School: Ballard HS (Louisville, KY)",adell-000jo-,https://www.baseball-reference.com/register/player.fcgi?id=adell-000jo-,1999.0,,,2018,19,Pro,99,3 Teams,3 Lgs,A+-A-AA,0
Jo Adell,6,2020,2020,OF,Los Angeles Angels,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Los Angeles Angels in the 1st round (10th) of the 2017 MLB June Amateur Draft from Ballard HS (Louisville, KY) . | High School: Ballard HS (Louisville, KY)",adell-000jo-,https://www.baseball-reference.com/register/player.fcgi?id=adell-000jo-,1999.0,,,2019,20,Pro,76,3 Teams,3 Lgs,AA-AAA-A+,0
Jo Adell,6,2020,2020,OF,Los Angeles Angels,High School,high,"BRef draft/bio text indicates high school path: Draft : Drafted by the Los Angeles Angels in the 1st round (10th) of the 2017 MLB June Amateur Draft from Ballard HS (Louisville, KY) . | High School: Ballard HS (Louisville, KY)",adell-000jo-,https://www.baseball-reference.com/register/player.fcgi?id=adell-000jo-,1999.0,,,2020,21,Pro,38,LAA,AL,Maj,0
JoJo Parker,32,2026,2026,SS,Toronto Blue Jays,High School,high,"BRef draft/bio text indicates high school path: JoJo Parker Positions: Shortstop and Third Baseman Bats: Left • Throws: Right 6-2 , 200lb (188cm, 90kg) Team: Toronto Blue Jays (minors) Born: August 8, 2006 in Hattiesburg, MS us Draft : Drafted by the Toronto Blue Jays in the 1st round (8th) of the 2025 MLB June Amateur Draft from Purvis HS (Purvis, MS) . High School: Purvis HS (Purvis, MS) Full Name: Joseph Paul Parker View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Toronto Blue Jays in the 1st round (8th) of the 2025 MLB June Amateur Draft from Purvis HS (Purvis, MS) . | High School: Purvis HS (Purvis, MS)",parker000joj,https://www.baseball-reference.com/register/player.fcgi?id=parker000joj,2006.0,,,2026,19,Pro,33,Dunedin,FLOR,A,0
Joe Mack,44,2026,2026,C,Miami Marlins,High School,high,"BRef draft/bio text indicates high school path: Joe Mack Positions: Catcher and Designated Hitter Bats: Left • Throws: Right 6-0 , 210lb (183cm, 95kg) Team: Miami Marlins (majors) Born: December 27 , 2002 in Williamsville, NY us Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . High School: Williamsville East HS (East Amherst, NY) Rookie Status: Still Intact through 2026 2026 Contract Status : Not Updated Full Name: Joseph Allan Mack Instagram: @joe_mack34 View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . | High School: Williamsville East HS (East Amherst, NY)",mack--004jos,https://www.baseball-reference.com/register/player.fcgi?id=mack--004jos,2002.0,,,2021,18,Pro,19,Marlins,FCL,Rk,0
Joe Mack,44,2026,2026,C,Miami Marlins,High School,high,"BRef draft/bio text indicates high school path: Joe Mack Positions: Catcher and Designated Hitter Bats: Left • Throws: Right 6-0 , 210lb (183cm, 95kg) Team: Miami Marlins (majors) Born: December 27 , 2002 in Williamsville, NY us Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . High School: Williamsville East HS (East Amherst, NY) Rookie Status: Still Intact through 2026 2026 Contract Status : Not Updated Full Name: Joseph Allan Mack Instagram: @joe_mack34 View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . | High School: Williamsville East HS (East Amherst, NY)",mack--004jos,https://www.baseball-reference.com/register/player.fcgi?id=mack--004jos,2002.0,,,2022,19,Pro,44,2 Teams,2 Lgs,A-Rk,0
Joe Mack,44,2026,2026,C,Miami Marlins,High School,high,"BRef draft/bio text indicates high school path: Joe Mack Positions: Catcher and Designated Hitter Bats: Left • Throws: Right 6-0 , 210lb (183cm, 95kg) Team: Miami Marlins (majors) Born: December 27 , 2002 in Williamsville, NY us Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . High School: Williamsville East HS (East Amherst, NY) Rookie Status: Still Intact through 2026 2026 Contract Status : Not Updated Full Name: Joseph Allan Mack Instagram: @joe_mack34 View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . | High School: Williamsville East HS (East Amherst, NY)",mack--004jos,https://www.baseball-reference.com/register/player.fcgi?id=mack--004jos,2002.0,,,2023,20,Pro,120,Beloit,MIDW,A+,0
Joe Mack,44,2026,2026,C,Miami Marlins,High School,high,"BRef draft/bio text indicates high school path: Joe Mack Positions: Catcher and Designated Hitter Bats: Left • Throws: Right 6-0 , 210lb (183cm, 95kg) Team: Miami Marlins (majors) Born: December 27 , 2002 in Williamsville, NY us Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . High School: Williamsville East HS (East Amherst, NY) Rookie Status: Still Intact through 2026 2026 Contract Status : Not Updated Full Name: Joseph Allan Mack Instagram: @joe_mack34 View Player Info from the B-R Bullpen More bio, uniform, draft, salary info | Draft : Drafted by the Miami Marlins in the 1st round (31st) of the 2021 MLB June Amateur Draft from Williamsville East HS (East Amherst, NY) . | High School: Williamsville East HS (East Amherst, NY)",mack--004jos,https://www.baseball-reference.com/register/player.fcgi?id=mack--004jos,2002.0,,,2024,21,Pro,125,2 Teams,2 Lgs,AA-A+,0
